date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
13-09-2012,20.9,17.1,26.8,2.1,,,,,,
14-09-2012,21.3,15.2,28.7,0,,,,,,
15-09-2012,20.9,14.9,27.6,0,,,,,,
16-09-2012,20.4,16,24.6,0,,,,,,
17-09-2012,22.5,18.8,27.7,0,,,,,,
18-09-2012,22.7,16.5,29.5,0,,,,,,
19-09-2012,24,18,31.3,0,,,,,,
20-09-2012,24.8,19.7,30,0,,,,,,
21-09-2012,21.3,19.7,26.8,3.1,,,,,,
22-09-2012,22.9,18.5,28.6,0.2,,,,,,
23-09-2012,22.5,21.2,25.3,0.4,,,,,,
24-09-2012,23.9,20.1,29.6,0,,,,,,
25-09-2012,23.2,21.6,26.1,0,,,,,,
26-09-2012,22.4,20.5,26.3,1.3,,,,,,
27-09-2012,24.3,20.2,29.8,0,,,,,,
28-09-2012,23.1,19,27.9,0,,,,,,
29-09-2012,20.4,14.4,26.9,0,,,,,,
30-09-2012,20.6,17.5,25.8,0,,,,,,
01-10-2012,20.2,13.7,27.8,0,,,,,,
02-10-2012,20.5,14.8,27.1,0,,,,,,
03-10-2012,20.6,18.4,23.9,0.3,,,,,,
04-10-2012,19.5,16.4,23.5,0,,,,,,
05-10-2012,16.9,15.5,20.5,21.1,,,,,,
06-10-2012,18.2,15,21.8,0,,,,,,
07-10-2012,17.6,17.1,19.7,7.2,,,,,,
08-10-2012,17.4,16.9,18.6,1.1,,,,,,
09-10-2012,20.7,16.6,26.9,0,,,,,,
10-10-2012,20.4,15.8,26,0,,,,,,
11-10-2012,19.7,17.4,22.8,0,,,,,,
12-10-2012,18.1,17.1,19.8,0,,,,,,
13-10-2012,17.5,15.8,20.6,0.5,,,,,,
14-10-2012,18.6,14.9,22.9,0,,,,,,
15-10-2012,17.2,16.1,20.1,6.6,,,,,,
16-10-2012,17.2,16.3,19,11.7,,,,,,
17-10-2012,16.1,11.4,22.3,0,,,,,,
18-10-2012,16.9,10.9,24,0,,,,,,
19-10-2012,18,13.2,23.7,0,,,,,,
20-10-2012,20.3,15.3,26.1,0,,,,,,
21-10-2012,21,17,26.1,0,,,,,,
22-10-2012,17.5,15.5,22,23.4,,,,,,
23-10-2012,14.6,11.2,18.9,0,,,,,,
24-10-2012,14.9,13.9,16.2,0.1,,,,,,
25-10-2012,14.4,12.8,16.5,0.1,,,,,,
26-10-2012,15,13.9,17.1,16,,,,,,
27-10-2012,17.8,13,23.6,0,,,,,,
28-10-2012,18.3,14.6,23.2,0,,,,,,
29-10-2012,16.2,15.1,19.5,37.6,,,,,,
30-10-2012,16.4,14.3,20.6,0.1,,,,,,
31-10-2012,15.1,10.3,22.4,0,,,,,,
01-11-2012,14.6,10.4,19.8,0,,,,,,
02-11-2012,15.2,11,21,0,,,,,,
03-11-2012,14.8,13.7,17.1,5.3,,,,,,
04-11-2012,12.1,7.6,17.6,0,,,,,,
05-11-2012,12.5,9.1,17.5,0,,,,,,
06-11-2012,13,9.2,18.9,0,,,,,,
07-11-2012,12.3,10.7,15,1.2,,,,,,
08-11-2012,12.6,10.2,15.5,4.1,,,,,,
09-11-2012,11.5,11,13.5,1.8,,,,,,
10-11-2012,13.5,10.9,17.3,0,,,,,,
11-11-2012,12.1,10.4,15.6,0,,,,,,
12-11-2012,10.8,6.7,16.9,0,,,,,,
13-11-2012,13.7,7.5,22.3,0,,,,,,
14-11-2012,14,10.7,17.1,0,,,,,,
15-11-2012,11.4,9.3,15.6,7.2,,,,,,
16-11-2012,9.7,7.7,12.2,2.5,,,,,,
17-11-2012,10.8,8.2,13.9,0,,,,,,
18-11-2012,11.9,10.6,14,0,,,,,,
19-11-2012,11.9,7.6,16.9,0,,,,,,
20-11-2012,11.8,11.2,13.9,1.6,,,,,,
21-11-2012,12.1,10.8,14,1.4,,,,,,
22-11-2012,12,10.4,13.3,0.1,,,,,,
23-11-2012,10.6,9.1,12.5,0,,,,,,
24-11-2012,8.4,7.8,10,0,,,,,,
25-11-2012,8.2,6.3,9.9,0.1,,,,,,
26-11-2012,10.1,8.1,14.6,0,,,,,,
27-11-2012,8.2,3.7,12.5,0,,,,,,
28-11-2012,10.3,6.1,15,0,,,,,,
29-11-2012,7.7,4.4,12.2,0,,,,,,
30-11-2012,7.3,4.7,9.4,0.5,,,,,,
01-12-2012,7.2,5.1,8.5,7.7,,,,,,
02-12-2012,5.5,4.3,6.7,0,,,,,,
03-12-2012,8.7,5.6,14.3,0,,,,,,
04-12-2012,6.4,4.1,8.9,0,,,,,,
05-12-2012,8.6,4.4,15.5,0,,,,,,
06-12-2012,7.2,3.7,13.1,0,,,,,,
07-12-2012,9.5,3.6,18.6,0,,,,,,
08-12-2012,9.1,4.8,14.8,0,,,,,,
09-12-2012,9,8,10.6,0,,,,,,
10-12-2012,5.9,4.7,8.5,3.2,,,,,,
11-12-2012,5.8,4.1,8.7,0,,,,,,
12-12-2012,5.8,4.8,6.8,0,,,,,,
13-12-2012,5.3,4.3,6.1,0.4,,,,,,
14-12-2012,5.1,3.9,6.2,0.1,,,,,,
15-12-2012,7.1,5.5,8.8,0,,,,,,
16-12-2012,6.5,5.2,8.1,0,,,,,,
17-12-2012,6.1,5.1,7.2,4.5,,,,,,
18-12-2012,5.2,3.1,7.8,0.1,,,,,,
19-12-2012,3.1,2.3,5,0.6,,,,,,
20-12-2012,2.8,1.4,4.2,2.9,,,,,,
21-12-2012,3.1,1.3,5,0,,,,,,
22-12-2012,4.5,2.2,8.1,0,,,,,,
23-12-2012,2.5,0.3,6.1,0,,,,,,
24-12-2012,2.5,-1.9,8.1,0,,,,,,
25-12-2012,2.3,1.1,4.9,1.8,,,,,,
26-12-2012,0.8,0.2,1.6,1,,,,,,
27-12-2012,1.1,-0.4,2.8,0,,,,,,
28-12-2012,1.2,0.8,2.5,0.7,,,,,,
29-12-2012,2.6,0.2,6.5,5.4,,,,,,
30-12-2012,1.4,-2.4,7.5,0,,,,,,
31-12-2012,3.4,-2.1,10.9,0,,,,,,
01-01-2013,5,-0.8,11.8,,,,,,,
02-01-2013,3.6,,6.9,,,,,,,
03-01-2013,0.3,-1.1,2.3,0,,,,,,
04-01-2013,-1.4,,0.5,0,,,,,,
05-01-2013,-0.6,-4.4,1.6,0,,,,,,
06-01-2013,1.6,-3.2,7.7,,,,,,,
07-01-2013,2.5,-2.3,8.7,,,,,,,
08-01-2013,3.2,-1.4,8.3,,,,,,,
09-01-2013,3.4,-1.2,9.6,,,,,,,
10-01-2013,4.3,-1.8,8.8,,,,,,,
11-01-2013,6.7,,13.3,,,,,,,
12-01-2013,6.1,1.1,13.1,,,,,,,
13-01-2013,6.3,0.9,13.1,,,,,,,
14-01-2013,6.6,1.6,12.6,,,,,,,
15-01-2013,7.9,2.3,12.8,,,,,,,
16-01-2013,8,,10.6,0,,,,,,
17-01-2013,2.5,,6.9,0,,,,,,
18-01-2013,1.8,-0.1,5.1,,,,,,,
19-01-2013,3,0,,2.5,,,,,,
20-01-2013,4.3,2.9,5.5,1.5,,,,,,
21-01-2013,4.7,2.8,5.9,0,,,,,,
22-01-2013,5.4,,7.5,0,,,,,,
23-01-2013,5.1,3.6,7.1,0,,,,,,
24-01-2013,6.1,,12.2,,,,,,,
25-01-2013,9,1.3,15.8,,,,,,,
26-01-2013,9.7,,16.5,,,,,,,
27-01-2013,8.1,4,13.7,,,,,,,
28-01-2013,8.3,4.7,12.3,0,,,,,,
29-01-2013,12.2,4.4,19,0.3,,,,,,
30-01-2013,10.1,,12,1.3,,,,,,
31-01-2013,8.9,,9.7,0,,,,,,
01-02-2013,9.7,8.2,10.8,0,,,,,,
02-02-2013,6.8,,9.6,0,,,,,,
03-02-2013,5.9,5.1,6.9,0,,,,,,
04-02-2013,6.3,,9,1,,,,,,
05-02-2013,6.2,3.7,8.7,0,,,,,,
06-02-2013,6.7,5.3,9.1,5.6,,,,,,
07-02-2013,2.8,,6.1,0.8,,,,,,
08-02-2013,0.2,-1.2,1.7,2,,,,,,
09-02-2013,3.3,-0.4,8,0,,,,,,
10-02-2013,2.2,0.1,3.5,0,,,,,,
11-02-2013,4.6,1.7,6.4,0,,,,,,
12-02-2013,5.5,3.3,9.5,0,,,,,,
13-02-2013,5.9,2.7,7.9,,,,,,,
14-02-2013,5.6,,7.4,,,,,,,
15-02-2013,7.7,,14.9,,,,,,,
16-02-2013,7.2,1.2,10.4,,,,,,,
17-02-2013,8.9,4.5,12.5,0,,,,,,
18-02-2013,4,,8.4,12.2,,,,,,
19-02-2013,5.2,0.5,9.7,11.2,,,,,,
20-02-2013,5.1,3.3,7.1,0,,,,,,
21-02-2013,5.5,,7.1,0,,,,,,
22-02-2013,9.4,2.9,17.3,0,,,,,,
23-02-2013,10.7,3.5,17.9,,,,,,,
24-02-2013,9.7,6,14.3,,,,,,,
25-02-2013,9.7,8.4,11.3,0.5,,,,,,
26-02-2013,10.1,,12.8,,,,,,,
27-02-2013,12.8,7.6,17.8,,,,,,,
28-02-2013,12.6,9.9,14.4,,,,,,,
01-03-2013,8.1,,14.2,0,,,,,,
02-03-2013,7.7,5.9,9.8,,,,,,,
03-03-2013,11.5,5.6,19.6,,,,,,,
04-03-2013,15.1,5.4,23.1,,,,,,,
05-03-2013,16,8.5,25,,,,,,,
06-03-2013,17,9.1,27.3,2,,,,,,
07-03-2013,18.7,11,27.8,,,,,,,
08-03-2013,21.4,11,32.9,,,,,,,
09-03-2013,22.2,12.3,28.9,,,,,,,
10-03-2013,14.2,,22.1,,,,,,,
11-03-2013,10.6,9.5,11.8,0,,,,,,
12-03-2013,11.2,9.8,12.1,0,,,,,,
13-03-2013,13.1,,19.7,0,,,,,,
14-03-2013,11.2,6.6,15.7,,,,,,,
15-03-2013,13.2,8.3,17.6,,,,,,,
16-03-2013,12.1,,13.5,0.8,,,,,,
17-03-2013,12.3,,15,12.4,,,,,,
18-03-2013,18.8,10.3,27,12.2,,,,,,
19-03-2013,17.8,13,25.4,0.3,,,,,,
20-03-2013,13.5,,19.4,0,,,,,,
21-03-2013,12.8,7.2,17.3,0,,,,,,
22-03-2013,13.7,9.2,16.4,4.1,,,,,,
23-03-2013,12.7,,15.4,4.3,,,,,,
24-03-2013,13.2,9.7,17.5,,,,,,,
25-03-2013,9.7,,11.9,19.6,,,,,,
26-03-2013,10.7,6.8,15.6,,,,,,,
27-03-2013,15.3,7.6,21.7,,,,,,,
28-03-2013,16.1,11.6,21.7,,,,,,,
29-03-2013,16.4,11.5,21.5,,,,,,,
30-03-2013,18,13.5,23.1,,,,,,,
31-03-2013,16.4,,20.9,0,,,,,,
01-04-2013,18.6,12.3,24.8,0,,,,,,
02-04-2013,18.4,14.4,23.7,0,,,,,,
03-04-2013,18.8,,24.2,0,,,,,,
04-04-2013,15.6,14.3,16.7,5.3,,,,,,
05-04-2013,12,,17.7,10.4,,,,,,
06-04-2013,13.4,7.6,19.8,,,,,,,
07-04-2013,15.8,6.8,21.1,,,,,,,
08-04-2013,18.8,11.4,25.1,,,,,,,
09-04-2013,13.8,,18.5,,,,,,,
10-04-2013,16.9,8.7,22.9,,,,,,,
11-04-2013,18.6,12.9,24.7,,,,,,,
12-04-2013,21,13.1,28.5,,,,,,,
13-04-2013,21.7,15.6,28.6,,,,,,,
14-04-2013,24.2,15.9,33.1,,,,,,,
15-04-2013,24.1,15.5,31.8,0,,,,,,
16-04-2013,23.9,,32,0,,,,,,
17-04-2013,23.9,16.8,29.8,,,,,,,
18-04-2013,16.8,,22.9,22.4,,,,,,
19-04-2013,9.3,,13.7,6.6,,,,,,
20-04-2013,10.1,6.4,13.1,6.4,,,,,,
21-04-2013,12.7,9.5,16,0.8,,,,,,
22-04-2013,11.2,9.2,12.8,16.8,,,,,,
23-04-2013,13.6,10.2,16.9,1,,,,,,
24-04-2013,19.3,10.7,25.7,,,,,,,
25-04-2013,20.5,,27.1,,,,,,,
26-04-2013,22.1,14.5,30.5,,,,,,,
27-04-2013,23.7,14.6,30.8,,,,,,,
28-04-2013,26.7,17.9,32.2,,,,,,,
29-04-2013,17.7,,25.2,85.3,,,,,,
30-04-2013,20.7,,27.5,77,,,,,,
01-05-2013,21.4,14,,0,,,,,,
02-05-2013,21.1,16.7,,,,,,,,
03-05-2013,21.4,,,,,,,,,
04-05-2013,23.2,16,,0.5,,,,,,
05-05-2013,20.1,,,15,,,,,,
06-05-2013,19.1,18.6,,27.7,,,,,,
07-05-2013,20.6,18.6,,0.8,,,,,,
08-05-2013,20,,,35.8,,,,,,
09-05-2013,19.9,,,1,,,,,,
10-05-2013,19.7,,,0.3,,,,,,
11-05-2013,23.6,14,,0,,,,,,
12-05-2013,26.2,17.3,,,,,,,,
13-05-2013,27.2,19.5,,,,,,,,
14-05-2013,24.4,19.6,,109,,,,,,
15-05-2013,20.6,,,1,,,,,,
16-05-2013,21.7,,,0.8,,,,,,
17-05-2013,18.5,,,11.4,,,,,,
18-05-2013,19.9,16.6,,0,,,,,,
19-05-2013,23,16.4,28.4,,,,,,,
20-05-2013,24.9,19,,,,,,,,
21-05-2013,26.1,19.5,,,,,,,,
22-05-2013,27.6,20.4,,,,,,,,
23-05-2013,27.9,22.4,,,,,,,,
24-05-2013,27.7,23.1,,3,,,,,,
25-05-2013,21.8,,,103.1,,,,,,
26-05-2013,23.4,,,2.8,,,,,,
27-05-2013,27.1,20.1,,1.8,,,,,,
28-05-2013,27.2,,,7.6,,,,,,
29-05-2013,20.5,,,0.3,,,,,,
30-05-2013,19.6,17.7,,0,,,,,,
31-05-2013,21.5,18.9,,0,,,,,,
01-06-2013,24.3,19.7,,0,,,,,,
02-06-2013,25.8,,,,,,,,,
03-06-2013,27.2,19,,,,,,,,
04-06-2013,26.9,,,,,,,,,
05-06-2013,27,21.3,,6.9,,,,,,
06-06-2013,21.7,20.7,,46,,,,,,
07-06-2013,26.8,21.3,,34.3,,,,,,
08-06-2013,26.1,22.3,,0,,,,,,
09-06-2013,21.2,,,18.3,,,,,,
10-06-2013,19.8,17.4,,0.8,,,,,,
11-06-2013,22.5,17.6,,0,,,,,,
12-06-2013,23.9,17.5,,,,,,,,
13-06-2013,24.6,17.6,,,,,,,,
14-06-2013,25.6,19.2,,,,,,,,
15-06-2013,28.2,20.1,,,,,,,,
16-06-2013,30.2,24,,,,,,,,
17-06-2013,32,26.1,,,,,,,,
18-06-2013,33.4,27,,,,,,,,
19-06-2013,31.3,28.3,,,,,,,,
20-06-2013,27.7,,,31.8,,,,,,
21-06-2013,29.2,24.7,33.5,4.8,,,,,,
22-06-2013,28.7,25.3,,0.3,,,,,,
23-06-2013,27.3,,,0.5,,,,,,
24-06-2013,26,,,23.9,,,,,,
25-06-2013,24.8,23.5,,8.9,,,,,,
26-06-2013,24.4,23.4,,0,,,,,,
27-06-2013,26.5,,,,,,,,,
28-06-2013,26.9,23,,,,,,,,
29-06-2013,27.7,23.5,,27.9,,,,,,
30-06-2013,28.9,25.7,,0,,,,,,
01-07-2013,31.3,26,,,,,,,,
02-07-2013,31.4,25.9,37,,,,,,,
03-07-2013,31.4,26.3,,,,,,,,
04-07-2013,32.4,26.5,,,,,,,,
05-07-2013,25.9,,,12.2,,,,,,
06-07-2013,27.9,23.9,,,,,,,,
07-07-2013,28.7,,,8.1,,,,,,
08-07-2013,31.2,25.1,,,,,,,,
09-07-2013,31.3,26.2,,,,,,,,
10-07-2013,31.1,26,,,,,,,,
11-07-2013,32.4,26.1,,,,,,,,
12-07-2013,32.5,26.7,,,,,,,,
13-07-2013,32.6,27.5,,,,,,,,
14-07-2013,31.3,,,,,,,,,
15-07-2013,31.3,27.3,,,,,,,,
16-07-2013,28.5,,,35.6,,,,,,
17-07-2013,27.7,24.2,33.9,3,,,,,,
18-07-2013,27.4,,,19.8,,,,,,
19-07-2013,27.7,,33.8,21.3,,,,,,
20-07-2013,27,24.6,,3,,,,,,
21-07-2013,26.7,25.4,,11.2,,,,,,
22-07-2013,30.3,26,,0.3,,,,,,
23-07-2013,31.3,26,,0,,,,,,
24-07-2013,32,25.9,,,,,,,,
25-07-2013,31.6,26.7,,,,,,,,
26-07-2013,30.9,26.9,,,,,,,,
27-07-2013,31.3,26.7,,,,,,,,
28-07-2013,30.6,,,,,,,,,
29-07-2013,30.7,,,4.3,,,,,,
30-07-2013,29.8,25,,,,,,,,
31-07-2013,29.9,,,0.5,,,,,,
01-08-2013,29.7,,,93.7,,,,,,
02-08-2013,28.1,22.4,,0.5,,,,,,
03-08-2013,27.2,,35.2,23.9,,,,,,
04-08-2013,27.9,23.8,,1.8,,,,,,
05-08-2013,29.2,25,,0,,,,,,
06-08-2013,31.7,25.5,,,,,,,,
07-08-2013,32.2,26.1,,,,,,,,
08-08-2013,31.6,26.7,,,,,,,,
09-08-2013,32,26.5,,0,,,,,,
10-08-2013,32.9,27.2,,,,,,,,
11-08-2013,32.8,,,,,,,,,
12-08-2013,28.9,,,28.7,,,,,,
13-08-2013,30.1,22.2,,,,,,,,
14-08-2013,31.9,25.8,,,,,,,,
15-08-2013,30.4,,,0,,,,,,
16-08-2013,31.1,,,,,,,,,
17-08-2013,32.4,26.1,,,,,,,,
18-08-2013,28.1,,36.1,10.4,,,,,,
19-08-2013,29.3,24.8,,,,,,,,
20-08-2013,28.8,24.9,,0,,,,,,
21-08-2013,30.7,26.1,,,,,,,,
22-08-2013,33,26.6,,,,,,,,
23-08-2013,26.1,,,42.4,,,,,,
24-08-2013,24.9,23.8,,29.7,,,,,,
25-08-2013,25.4,24.2,,1.3,,,,,,
26-08-2013,28.7,24.5,,1,,,,,,
27-08-2013,29.6,26.8,,0,,,,,,
28-08-2013,30.6,,,37.3,,,,,,
29-08-2013,26.2,23.7,,4.6,,,,,,
30-08-2013,27.4,23.8,,0,,,,,,
31-08-2013,24.6,,,0.5,,,,,,
01-09-2013,23.7,21.8,,0,,,,,,
02-09-2013,18.3,,,18,,,,,,
03-09-2013,20,16.7,,10.2,,,,,,
04-09-2013,18.1,,,21.3,,,,,,
05-09-2013,19.6,17.4,,4.3,,,,,,
06-09-2013,21.6,18.8,,1.5,,,,,,
07-09-2013,21.8,,,2.8,,,,,,
08-09-2013,21.3,19.6,,0,,,,,,
09-09-2013,21.1,20.3,,8.9,,,,,,
10-09-2013,21.3,,,17.8,,,,,,
11-09-2013,18.9,,,18,,,,,,
12-09-2013,20.3,18.2,,7.6,,,,,,
13-09-2013,25,18.6,,4.8,,,,,,
14-09-2013,26.4,19.8,,0,,,,,,
15-09-2013,25.9,20.6,32.8,,,,,,,
16-09-2013,26.8,20.6,,,,,,,,
17-09-2013,26.7,,,0.5,,,,,,
18-09-2013,26.5,,,,,,,,,
19-09-2013,25.7,20.5,,,,,,,,
20-09-2013,26.3,20.9,,,,,,,,
21-09-2013,26.6,21.9,,,,,,,,
22-09-2013,27.3,22.1,,,,,,,,
23-09-2013,24.1,,,40.4,,,,,,
24-09-2013,16.7,,22.7,66.3,,,,,,
25-09-2013,18.2,14.1,,0,,,,,,
26-09-2013,19.6,16,,0,,,,,,
27-09-2013,17.4,,,0.3,,,,,,
28-09-2013,21.2,14,27.2,,,,,,,
29-09-2013,22.4,16.6,28.3,,,,,,,
30-09-2013,22.3,,,,,,,,,
01-10-2013,23.6,16.8,,,,,,,,
02-10-2013,22.7,,,,,,,,,
03-10-2013,20.9,,,,,,,,,
04-10-2013,19.9,16,,,,,,,,
05-10-2013,20.2,15.8,,,,,,,,
06-10-2013,21.1,,28.1,,,,,,,
07-10-2013,21.6,14.4,,,,,,,,
08-10-2013,21.4,14.8,29.2,,,,,,,
09-10-2013,21.7,15.3,28.7,,,,,,,
10-10-2013,24.3,16.3,,,,,,,,
11-10-2013,24,,,,,,,,,
12-10-2013,23.9,17.3,,,,,,,,
13-10-2013,23.7,17.4,,,,,,,,
14-10-2013,22.9,,28.8,,,,,,,
15-10-2013,18.2,,,,,,,,,
16-10-2013,13,,,1,,,,,,
17-10-2013,14.6,10.8,,,,,,,,
18-10-2013,14.9,12.7,,,,,,,,
19-10-2013,17.9,12.4,,,,,,,,
20-10-2013,18.5,13.1,,,,,,,,
21-10-2013,17.8,,,,,,,,,
22-10-2013,16.3,,,,,,,,,
23-10-2013,19.2,11.7,,,,,,,,
24-10-2013,19.8,,,,,,,,,
25-10-2013,15.6,,,,,,,,,
26-10-2013,14.9,10.4,,,,,,,,
27-10-2013,16.2,11.9,,,,,,,,
28-10-2013,19.3,13.7,,,,,,,,
29-10-2013,15.7,,,8.1,,,,,,
30-10-2013,13.8,,,13,,,,,,
31-10-2013,15.7,13.6,,4.3,,,,,,
01-11-2013,14.8,14,,1,,,,,,
02-11-2013,16.2,14,,,,,,,,
03-11-2013,16.6,,,,,,,,,
04-11-2013,15.9,11.6,,,,,,,,
05-11-2013,15.9,11.5,,,,,,,,
06-11-2013,16.7,11.4,,,,,,,,
07-11-2013,17.6,12.7,,,,,,,,
08-11-2013,18.5,16.1,,,,,,,,
09-11-2013,17.7,,,,,,,,,
10-11-2013,14.8,,16.6,,,,,,,
11-11-2013,12.1,,,13.7,,,,,,
12-11-2013,11.1,9.4,,3.3,,,,,,
13-11-2013,11.9,,,0.5,,,,,,
14-11-2013,13.6,,20.2,,,,,,,
15-11-2013,14.4,8.6,20.7,,,,,,,
16-11-2013,15.8,10,23.5,,,,,,,
17-11-2013,13.4,9.7,18.9,,,,,,,
18-11-2013,12.7,,18.5,,,,,,,
19-11-2013,12.9,7.8,19,,,,,,,
20-11-2013,13.1,8.6,17.1,,,,,,,
21-11-2013,14.3,10.5,17.4,1.3,,,,,,
22-11-2013,12.1,11.8,13.2,2,,,,,,
23-11-2013,11,,12.4,10.4,,,,,,
24-11-2013,12.1,,18.6,,,,,,,
25-11-2013,12,5.8,18.8,,,,,,,
26-11-2013,11.6,8.9,14.1,,,,,,,
27-11-2013,8.8,,13.1,,,,,,,
28-11-2013,7.3,,12.8,,,,,,,
29-11-2013,8.1,2.5,14.2,,,,,,,
30-11-2013,10,3.7,18.8,,,,,,,
01-12-2013,10.4,5.6,17,,,,,,,
02-12-2013,12.1,5.4,20.3,,,,,,,
03-12-2013,13.4,7.6,19.8,,,,,,,
04-12-2013,11.1,5.3,17.9,,,,,,,
05-12-2013,10.4,,15.8,0,,,,,,
06-12-2013,9.8,5,16.1,,,,,,,
07-12-2013,10.3,5.1,16.1,,,,,,,
08-12-2013,11.1,6.1,15.5,3,,,,,,
09-12-2013,9.5,,14.9,,,,,,,
10-12-2013,6.1,4.4,7.7,2.3,,,,,,
11-12-2013,7.8,5.2,11.8,,,,,,,
12-12-2013,7.8,,11.6,,,,,,,
13-12-2013,9.1,3.7,14.6,,,,,,,
14-12-2013,10.1,4.3,13.8,,,,,,,
15-12-2013,10.2,,12.7,0,,,,,,
16-12-2013,8.2,,11.4,,,,,,,
17-12-2013,7.7,3.9,13,,,,,,,
18-12-2013,5.6,,6.9,,,,,,,
19-12-2013,4.8,3,6.5,,,,,,,
20-12-2013,4.4,,8,,,,,,,
21-12-2013,3.5,,8.4,,,,,,,
22-12-2013,3,-0.4,6.8,,,,,,,
23-12-2013,3.8,0,8.2,,,,,,,
24-12-2013,5.7,0.9,10.9,,,,,,,
25-12-2013,7.2,2.8,10,,,,,,,
26-12-2013,5.9,,11.7,,,,,,,
27-12-2013,2,,6.7,,,,,,,
28-12-2013,3.6,-2,10.1,,,,,,,
29-12-2013,4.6,-0.7,10.4,,,,,,,
30-12-2013,7.9,0.6,16.6,,,,,,,
31-12-2013,10.8,3,,,,,,,,
01-01-2014,9.9,5.3,16.2,,,,,,,
02-01-2014,9.3,5.3,12,,,,,,,
03-01-2014,10.1,,17.4,,,,,,,
04-01-2014,8.6,,14.1,,,,,,,
05-01-2014,9.4,3.7,12.9,,,,,,,
06-01-2014,7.1,,10,0,,,,,,
07-01-2014,4.9,4.2,5.6,1,,,,,,
08-01-2014,4.9,,7.5,0.8,,,,,,
09-01-2014,5.1,3.1,8.1,0,,,,,,
10-01-2014,2.9,,4.6,1.5,,,,,,
11-01-2014,3.4,1.7,5.1,,,,,,,
12-01-2014,5.9,0.9,10.9,,,,,,,
13-01-2014,4.7,,10.1,,,,,,,
14-01-2014,5,0.1,9.6,,,,,,,
15-01-2014,5.9,2.2,9.4,,,,,,,
16-01-2014,6.3,4.1,9.3,,,,,,,
17-01-2014,8.2,3.1,14,,,,,,,
18-01-2014,5.4,,9.8,,,,,,,
19-01-2014,7,0.8,10.6,,,,,,,
20-01-2014,7.9,,13.3,,,,,,,
21-01-2014,6.1,,,,,,,,,
22-01-2014,6.6,0.6,12.4,,,,,,,
23-01-2014,9,2.3,14.1,,,,,,,
24-01-2014,10.7,5.1,15.8,,,,,,,
25-01-2014,10.7,6.1,14.6,,,,,,,
26-01-2014,8.5,,12.5,,,,,,,
27-01-2014,9.5,3.4,14.2,,,,,,,
28-01-2014,8,,10.8,2.8,,,,,,
29-01-2014,8.2,5.3,12,,,,,,,
30-01-2014,9.1,3.4,15.5,,,,,,,
31-01-2014,12.5,5.8,16.9,,,,,,,
01-02-2014,12.1,9,17,,,,,,,
02-02-2014,12.4,8.6,18.1,,,,,,,
03-02-2014,7.9,,12.4,,,,,,,
04-02-2014,2.8,,6,2.8,,,,,,
05-02-2014,-0.3,,2,1,,,,,,
06-02-2014,0.2,-1.4,1.2,1,,,,,,
07-02-2014,1.7,-0.1,4.4,4.1,,,,,,
08-02-2014,0,,0.9,0,,,,,,
09-02-2014,-0.8,,1.2,2,,,,,,
10-02-2014,-1.9,,1.5,0,,,,,,
11-02-2014,-0.8,-4.5,2.2,,,,,,,
12-02-2014,-0.1,,,,,,,,,
13-02-2014,0.6,-2.9,4.9,0,,,,,,
14-02-2014,1.7,-2.7,6.5,,,,,,,
15-02-2014,2.4,-1.3,3.8,,,,,,,
16-02-2014,3.1,2.1,3.6,,,,,,,
17-02-2014,2.6,,4.5,4.3,,,,,,
18-02-2014,3,0.9,6.9,0.3,,,,,,
19-02-2014,5.2,0.7,10.7,0.3,,,,,,
20-02-2014,6.5,1.1,,0.5,,,,,,
21-02-2014,8.3,4.7,11.6,0,,,,,,
22-02-2014,9.6,6.8,12.1,,,,,,,
23-02-2014,9.4,,11.5,1.5,,,,,,
24-02-2014,7.8,7.4,8.2,9.7,,,,,,
25-02-2014,8.7,7.2,11,9.4,,,,,,
26-02-2014,10.3,7.9,13.4,0.8,,,,,,
27-02-2014,8.3,,9.5,8.4,,,,,,
28-02-2014,5.9,,7.5,6.4,,,,,,
01-03-2014,6.6,4.2,8.9,0.8,,,,,,
02-03-2014,6.7,,8.6,0,,,,,,
03-03-2014,6.5,4.8,8,,,,,,,
04-03-2014,10.6,5.7,14.6,0,,,,,,
05-03-2014,8.4,,10.5,1.5,,,,,,
06-03-2014,7.4,,8.9,7.9,,,,,,
07-03-2014,6.2,5.2,7.1,0.5,,,,,,
08-03-2014,9.2,5.1,13.9,0.3,,,,,,
09-03-2014,10.9,5.3,16.8,0,,,,,,
10-03-2014,11.4,6.3,16.8,,,,,,,
11-03-2014,10.4,6.5,13,,,,,,,
12-03-2014,11.7,,17.8,,,,,,,
13-03-2014,10,,14.5,0,,,,,,
14-03-2014,13,6.7,21.2,,,,,,,
15-03-2014,14.2,6.8,20.3,,,,,,,
16-03-2014,15.2,8.9,21.8,,,,,,,
17-03-2014,20,9.9,27.2,,,,,,,
18-03-2014,17.3,,22.3,,,,,,,
19-03-2014,14.2,,16,0,,,,,,
20-03-2014,10.9,,14.1,0,,,,,,
21-03-2014,11.6,,16.9,,,,,,,
22-03-2014,12.7,6.2,17.4,,,,,,,
23-03-2014,13.1,,18,0.8,,,,,,
24-03-2014,13,10,16.5,2.3,,,,,,
25-03-2014,18.4,11.2,26.2,,,,,,,
26-03-2014,20.4,12.8,27.6,,,,,,,
